,cell_line,assay,file_format,output_type,assembly,file_status,target,biosample_treatment,lab,replicate,file_name,file_location
9288,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,BCOR,None,"Michael Snyder, Stanford","rep1,2",ENCFF057ZUY.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/BCOR/None/Michael Snyder, Stanford/rep1,2/ENCFF057ZUY.bed.gz"
9289,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,eGFP-TFDP1,None,"Kevin White, UChicago","rep1,2",ENCFF701MXF.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/eGFP-TFDP1/None/Kevin White, UChicago/rep1,2/ENCFF701MXF.bed.gz"
9290,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,eGFP-ZNF639,None,"Kevin White, UChicago","rep1,2",ENCFF120WOF.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/eGFP-ZNF639/None/Kevin White, UChicago/rep1,2/ENCFF120WOF.bed.gz"
9291,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,eGFP-IRF1,None,"Michael Snyder, Stanford","rep1,2",ENCFF388AJH.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/eGFP-IRF1/None/Michael Snyder, Stanford/rep1,2/ENCFF388AJH.bed.gz"
9292,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,ZBTB11,None,"Richard Myers, HAIB","rep1,2",ENCFF434QZL.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/ZBTB11/None/Richard Myers, HAIB/rep1,2/ENCFF434QZL.bed.gz"
9293,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,GATA1,None,"Michael Snyder, Stanford","rep1,2",ENCFF632NQI.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/GATA1/None/Michael Snyder, Stanford/rep1,2/ENCFF632NQI.bed.gz"
9294,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,GATA1,None,"Peggy Farnham, USC","rep1,2",ENCFF659WGE.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/GATA1/None/Peggy Farnham, USC/rep1,2/ENCFF659WGE.bed.gz"
9295,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,ZNF407,None,"Michael Snyder, Stanford","rep1,2",ENCFF602CFZ.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/ZNF407/None/Michael Snyder, Stanford/rep1,2/ENCFF602CFZ.bed.gz"
9296,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,eGFP-KLF1,None,"Michael Snyder, Stanford","rep1,2",ENCFF717TWA.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/eGFP-KLF1/None/Michael Snyder, Stanford/rep1,2/ENCFF717TWA.bed.gz"
9297,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,NR2C1,None,"Michael Snyder, Stanford","rep1,2",ENCFF664ZGR.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/NR2C1/None/Michael Snyder, Stanford/rep1,2/ENCFF664ZGR.bed.gz"
9298,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,SIX5,None,"Richard Myers, HAIB",rep0,ENCFF002CMM.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/SIX5/None/Richard Myers, HAIB/rep0/ENCFF002CMM.bed.gz"
9299,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,SIX5,None,"Richard Myers, HAIB","rep1,2",ENCFF033EBX.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/SIX5/None/Richard Myers, HAIB/rep1,2/ENCFF033EBX.bed.gz"
9300,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,MYC,interferon gamma,"Sherman Weissman, Yale","rep1,2",ENCFF099SDW.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/MYC/interferon gamma/Sherman Weissman, Yale/rep1,2/ENCFF099SDW.bed.gz"
9301,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,MYC,interferon gamma,"Michael Snyder, Stanford","rep1,2",ENCFF676YJE.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/MYC/interferon gamma/Michael Snyder, Stanford/rep1,2/ENCFF676YJE.bed.gz"
9302,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,MYC,interferon alpha,"Sherman Weissman, Yale","rep1,2",ENCFF387LTN.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/MYC/interferon alpha/Sherman Weissman, Yale/rep1,2/ENCFF387LTN.bed.gz"
9303,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,MYC,interferon alpha,"Sherman Weissman, Yale","rep1,2",ENCFF634AYU.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/MYC/interferon alpha/Sherman Weissman, Yale/rep1,2/ENCFF634AYU.bed.gz"
9304,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,MYC,None,"Sherman Weissman, Yale",rep0,ENCFF002CWI.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/MYC/None/Sherman Weissman, Yale/rep0/ENCFF002CWI.bed.gz"
9305,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,IRF2,None,"Michael Snyder, Stanford","rep1,3",ENCFF231TGQ.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/IRF2/None/Michael Snyder, Stanford/rep1,3/ENCFF231TGQ.bed.gz"
9306,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,CREM,None,"Richard Myers, HAIB","rep1,2",ENCFF948TXN.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/CREM/None/Richard Myers, HAIB/rep1,2/ENCFF948TXN.bed.gz"
9307,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,SNIP1,None,"Michael Snyder, Stanford","rep1,2",ENCFF494ZUY.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/SNIP1/None/Michael Snyder, Stanford/rep1,2/ENCFF494ZUY.bed.gz"
9308,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,ZNF274,None,"Peggy Farnham, USC","rep1,2",ENCFF344QKL.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/ZNF274/None/Peggy Farnham, USC/rep1,2/ENCFF344QKL.bed.gz"
9309,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,ZNF274,None,"Peggy Farnham, USC","rep1,2",ENCFF836LBG.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/ZNF274/None/Peggy Farnham, USC/rep1,2/ENCFF836LBG.bed.gz"
9310,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,eGFP-GATA2,None,"Kevin White, UChicago","rep1,2",ENCFF929YBC.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/eGFP-GATA2/None/Kevin White, UChicago/rep1,2/ENCFF929YBC.bed.gz"
9311,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,eGFP-NR2C2,None,"Kevin White, UChicago","rep1,2",ENCFF254YOX.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/eGFP-NR2C2/None/Kevin White, UChicago/rep1,2/ENCFF254YOX.bed.gz"
9312,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,eGFP-ZBTB11,None,"Kevin White, UChicago","rep1,2",ENCFF462JFW.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/eGFP-ZBTB11/None/Kevin White, UChicago/rep1,2/ENCFF462JFW.bed.gz"
9313,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,NFIC,None,"Michael Snyder, Stanford","rep1,2",ENCFF370ENX.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/NFIC/None/Michael Snyder, Stanford/rep1,2/ENCFF370ENX.bed.gz"
9314,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,MBD2,None,"Richard Myers, HAIB","rep1,3",ENCFF470MLY.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/MBD2/None/Richard Myers, HAIB/rep1,3/ENCFF470MLY.bed.gz"
9315,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,TBL1XR1,None,"Michael Snyder, Stanford","rep1,2",ENCFF626MVT.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/TBL1XR1/None/Michael Snyder, Stanford/rep1,2/ENCFF626MVT.bed.gz"
9316,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,TBL1XR1,None,"Michael Snyder, Stanford","rep1,2",ENCFF048OBR.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/TBL1XR1/None/Michael Snyder, Stanford/rep1,2/ENCFF048OBR.bed.gz"
9317,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,eGFP-ZNF175,None,"Kevin White, UChicago","rep1,2",ENCFF721LDD.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/eGFP-ZNF175/None/Kevin White, UChicago/rep1,2/ENCFF721LDD.bed.gz"
9318,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,eGFP-NFE2L1,None,"Michael Snyder, Stanford","rep1,2",ENCFF175IUO.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/eGFP-NFE2L1/None/Michael Snyder, Stanford/rep1,2/ENCFF175IUO.bed.gz"
9319,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,eGFP-IRF9,None,"Michael Snyder, Stanford","rep1,2",ENCFF196DHR.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/eGFP-IRF9/None/Michael Snyder, Stanford/rep1,2/ENCFF196DHR.bed.gz"
9320,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,TOE1,None,"Michael Snyder, Stanford","rep1,2",ENCFF262BVP.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/TOE1/None/Michael Snyder, Stanford/rep1,2/ENCFF262BVP.bed.gz"
9321,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,TRIM28,None,"Richard Myers, HAIB","rep1,2",ENCFF858QMI.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/TRIM28/None/Richard Myers, HAIB/rep1,2/ENCFF858QMI.bed.gz"
9322,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,TRIM28,None,"Peggy Farnham, USC","rep1,2",ENCFF591BIT.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/TRIM28/None/Peggy Farnham, USC/rep1,2/ENCFF591BIT.bed.gz"
9323,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,NCOA6,None,"Michael Snyder, Stanford","rep1,2",ENCFF322DSX.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/NCOA6/None/Michael Snyder, Stanford/rep1,2/ENCFF322DSX.bed.gz"
9324,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,POLR2AphosphoS5,None,"Richard Myers, HAIB","rep1,2",ENCFF542DOG.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/POLR2AphosphoS5/None/Richard Myers, HAIB/rep1,2/ENCFF542DOG.bed.gz"
9325,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,eGFP-ETS2,None,"Michael Snyder, Stanford","rep1,2",ENCFF772HOY.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/eGFP-ETS2/None/Michael Snyder, Stanford/rep1,2/ENCFF772HOY.bed.gz"
9326,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,UBTF,None,"Michael Snyder, Stanford","rep1,2",ENCFF671DOL.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/UBTF/None/Michael Snyder, Stanford/rep1,2/ENCFF671DOL.bed.gz"
9327,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,UBTF,None,"Michael Snyder, Stanford","rep1,2",ENCFF938IOJ.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/UBTF/None/Michael Snyder, Stanford/rep1,2/ENCFF938IOJ.bed.gz"
9328,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,NRF1,None,"Richard Myers, HAIB","rep1,2",ENCFF144PPR.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/NRF1/None/Richard Myers, HAIB/rep1,2/ENCFF144PPR.bed.gz"
9329,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,NRF1,None,"Michael Snyder, Stanford","rep1,2",ENCFF809MSQ.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/NRF1/None/Michael Snyder, Stanford/rep1,2/ENCFF809MSQ.bed.gz"
9330,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,NRF1,None,"Michael Snyder, Stanford","rep1,2",ENCFF638YFC.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/NRF1/None/Michael Snyder, Stanford/rep1,2/ENCFF638YFC.bed.gz"
9331,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,CCNT2,None,"Kevin Struhl, HMS",rep0,ENCFF002CVU.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/CCNT2/None/Kevin Struhl, HMS/rep0/ENCFF002CVU.bed.gz"
9332,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,HMBOX1,None,"Richard Myers, HAIB","rep1,2",ENCFF558DSF.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/HMBOX1/None/Richard Myers, HAIB/rep1,2/ENCFF558DSF.bed.gz"
9333,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,ZBTB5,None,"Michael Snyder, Stanford","rep1,2",ENCFF359QCN.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/ZBTB5/None/Michael Snyder, Stanford/rep1,2/ENCFF359QCN.bed.gz"
9334,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,CTBP1,None,"Michael Snyder, Stanford","rep1,2",ENCFF152VMJ.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/CTBP1/None/Michael Snyder, Stanford/rep1,2/ENCFF152VMJ.bed.gz"
9335,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,E2F7,None,"Michael Snyder, Stanford","rep1,2",ENCFF310AGG.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/E2F7/None/Michael Snyder, Stanford/rep1,2/ENCFF310AGG.bed.gz"
9336,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,RAD51,None,"Michael Snyder, Stanford","rep1,2",ENCFF096XMD.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/RAD51/None/Michael Snyder, Stanford/rep1,2/ENCFF096XMD.bed.gz"
9337,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,CBX1,None,"Richard Myers, HAIB","rep1,2",ENCFF484DKT.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/CBX1/None/Richard Myers, HAIB/rep1,2/ENCFF484DKT.bed.gz"
9338,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,TARDBP,None,"Richard Myers, HAIB","rep1,2",ENCFF588UCZ.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/TARDBP/None/Richard Myers, HAIB/rep1,2/ENCFF588UCZ.bed.gz"
9339,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,TARDBP,None,"Michael Snyder, Stanford","rep2,3",ENCFF261XPP.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/TARDBP/None/Michael Snyder, Stanford/rep2,3/ENCFF261XPP.bed.gz"
9340,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,TARDBP,None,"Xiang-Dong Fu, UCSD","rep1,2",ENCFF905VXX.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/TARDBP/None/Xiang-Dong Fu, UCSD/rep1,2/ENCFF905VXX.bed.gz"
9341,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,FOS,None,"Sherman Weissman, Yale",rep0,ENCFF002CVW.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/FOS/None/Sherman Weissman, Yale/rep0/ENCFF002CVW.bed.gz"
9342,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,MYNN,None,"Richard Myers, HAIB","rep1,2",ENCFF833VYQ.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/MYNN/None/Richard Myers, HAIB/rep1,2/ENCFF833VYQ.bed.gz"
9343,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,SFPQ,None,"Xiang-Dong Fu, UCSD","rep1,2",ENCFF757ODD.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/SFPQ/None/Xiang-Dong Fu, UCSD/rep1,2/ENCFF757ODD.bed.gz"
9344,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,ZBTB2,None,"Michael Snyder, Stanford","rep1,2",ENCFF561USY.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/ZBTB2/None/Michael Snyder, Stanford/rep1,2/ENCFF561USY.bed.gz"
9345,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,MYBL2,None,"Michael Snyder, Stanford","rep1,2",ENCFF877ANE.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/MYBL2/None/Michael Snyder, Stanford/rep1,2/ENCFF877ANE.bed.gz"
9346,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,C11orf30,None,"Michael Snyder, Stanford","rep1,2",ENCFF996ZGL.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/C11orf30/None/Michael Snyder, Stanford/rep1,2/ENCFF996ZGL.bed.gz"
9347,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,CBFA2T3,None,"Michael Snyder, Stanford","rep1,2",ENCFF993GXU.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/CBFA2T3/None/Michael Snyder, Stanford/rep1,2/ENCFF993GXU.bed.gz"
9348,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,RBM17,None,"Xiang-Dong Fu, UCSD","rep1,2",ENCFF861YKK.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/RBM17/None/Xiang-Dong Fu, UCSD/rep1,2/ENCFF861YKK.bed.gz"
9349,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,KDM5B,None,"Bradley Bernstein, Broad","rep1,2",ENCFF368TYM.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/KDM5B/None/Bradley Bernstein, Broad/rep1,2/ENCFF368TYM.bed.gz"
9350,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,RAD21,None,"Sherman Weissman, Yale",rep0,ENCFF002CXU.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/RAD21/None/Sherman Weissman, Yale/rep0/ENCFF002CXU.bed.gz"
9351,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,KAT8,None,"Michael Snyder, Stanford","rep1,2",ENCFF772QPO.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/KAT8/None/Michael Snyder, Stanford/rep1,2/ENCFF772QPO.bed.gz"
9352,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,ELF4,None,"Michael Snyder, Stanford","rep1,2",ENCFF502KHR.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/ELF4/None/Michael Snyder, Stanford/rep1,2/ENCFF502KHR.bed.gz"
9353,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,eGFP-POLR2H,None,"Michael Snyder, Stanford","rep1,2",ENCFF801YZV.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/eGFP-POLR2H/None/Michael Snyder, Stanford/rep1,2/ENCFF801YZV.bed.gz"
9354,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,ATF1,None,"Kevin Struhl, HMS",rep0,ENCFF002CVM.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/ATF1/None/Kevin Struhl, HMS/rep0/ENCFF002CVM.bed.gz"
9355,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,eGFP-TAF7,None,"Michael Snyder, Stanford","rep1,2",ENCFF411DIA.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/eGFP-TAF7/None/Michael Snyder, Stanford/rep1,2/ENCFF411DIA.bed.gz"
9356,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,eGFP-CREB3,None,"Michael Snyder, Stanford","rep1,2",ENCFF665FHC.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/eGFP-CREB3/None/Michael Snyder, Stanford/rep1,2/ENCFF665FHC.bed.gz"
9357,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,EGR1,None,"Michael Snyder, Stanford","rep1,2",ENCFF558JBX.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/EGR1/None/Michael Snyder, Stanford/rep1,2/ENCFF558JBX.bed.gz"
9358,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,EGR1,None,"Michael Snyder, Stanford","rep1,2",ENCFF004WYV.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/EGR1/None/Michael Snyder, Stanford/rep1,2/ENCFF004WYV.bed.gz"
9359,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,eGFP-ID3,None,"Michael Snyder, Stanford","rep1,2",ENCFF835YLR.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/eGFP-ID3/None/Michael Snyder, Stanford/rep1,2/ENCFF835YLR.bed.gz"
9360,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,SETDB1,None,"Peggy Farnham, USC","rep1,2",ENCFF294EHN.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/SETDB1/None/Peggy Farnham, USC/rep1,2/ENCFF294EHN.bed.gz"
9361,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,eGFP-HINFP,None,"Michael Snyder, Stanford","rep1,2",ENCFF265LKN.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/eGFP-HINFP/None/Michael Snyder, Stanford/rep1,2/ENCFF265LKN.bed.gz"
